date,ticker,entry_price,exit_price,amount,pnl,cumulative_pnl
1970-05-28,CORN FUTURE       Jul23,111.61592620759015,111.83180825748833,0.0,0.0,-2.0990250349025943
1970-05-28,SOYBEAN FUTURE    Jul23,109.6012873234399,110.11979259789011,0.0,0.0,-2.0990250349025943
1970-05-28,COCOA FUTURE      Jul23,53.54894104178591,56.496851745850016,0.0,0.0,-2.0990250349025943
1970-06-08,WHEAT FUTURE(CBT) Jul23,107.35164095593758,107.55090460417787,-0.125,-0.02490795603003626,-2.1239329909326305
1970-06-08,SUGAR #11 (WORLD) Jul23,110.70557696845746,109.83245496735621,0.0,-0.0,-2.1239329909326305
1970-06-08,LIVE CATTLE FUTR  Aug23,137.8602781744144,139.89634565550804,0.0,0.0,-2.1239329909326305
1970-06-08,Commodity Market Factor,117.70033081381798,117.42915310041018,0.0,-0.0,-2.1239329909326305
1970-06-08,COTTON NO.2 FUTR  Jul23,71.8360361828701,70.48325319859823,0.0,-0.0,-2.1239329909326305
1970-06-08,CORN FUTURE       Jul23,111.83180825748833,112.58248902190705,0.0,0.0,-2.1239329909326305
1970-06-08,SOYBEAN FUTURE    Jul23,110.11979259789011,112.14017521902366,0.0,0.0,-2.1239329909326305
1970-06-08,COCOA FUTURE      Jul23,56.496851745850016,52.08929593589009,0.0,-0.0,-2.1239329909326305
1970-06-17,SUGAR #11 (WORLD) Jul23,109.83245496735621,109.86785180523873,0.125,0.004424604735314475,-2.119508386197316
1970-06-17,WHEAT FUTURE(CBT) Jul23,107.55090460417787,109.05132028662291,0.0,0.0,-2.119508386197316
1970-06-17,LIVE CATTLE FUTR  Aug23,139.89634565550804,142.73097466814752,0.0,0.0,-2.119508386197316
1970-06-17,Commodity Market Factor,117.42915310041018,118.97338189084644,0.0,0.0,-2.119508386197316
1970-06-17,COTTON NO.2 FUTR  Jul23,70.48325319859823,71.72194605166644,0.0,0.0,-2.119508386197316
1970-06-17,CORN FUTURE       Jul23,112.58248902190705,115.07249221107365,0.0,0.0,-2.119508386197316
1970-06-17,SOYBEAN FUTURE    Jul23,112.14017521902366,112.24745217235817,0.0,0.0,-2.119508386197316
1970-06-17,COCOA FUTURE      Jul23,52.08929593589009,53.148254149971365,0.0,0.0,-2.119508386197316
1970-07-17,SUGAR #11 (WORLD) Jul23,109.86785180523873,111.0005506174781,-0.125,-0.14158735152992108,-2.261095737727237
1970-07-17,WHEAT FUTURE(CBT) Jul23,109.05132028662291,113.04187175866659,0.0,0.0,-2.261095737727237
1970-07-17,LIVE CATTLE FUTR  Aug23,142.73097466814752,145.0208895235074,0.0,0.0,-2.261095737727237
1970-07-17,Commodity Market Factor,118.97338189084644,122.79410280486928,0.0,0.0,-2.261095737727237
1970-07-17,COTTON NO.2 FUTR  Jul23,71.72194605166644,72.75690652758523,0.0,0.0,-2.261095737727237
1970-07-17,CORN FUTURE       Jul23,115.07249221107365,119.06631013419019,0.0,0.0,-2.261095737727237
1970-07-17,SOYBEAN FUTURE    Jul23,112.24745217235817,119.6674414446628,0.0,0.0,-2.261095737727237
1970-07-17,COCOA FUTURE      Jul23,53.148254149971365,56.21064682312534,0.0,0.0,-2.261095737727237
1970-07-22,SUGAR #11 (WORLD) Jul23,111.0005506174781,110.43420121135837,0.125,-0.07079367576496587,-2.331889413492203
1970-07-22,WHEAT FUTURE(CBT) Jul23,113.04187175866659,113.53673181224345,0.0,0.0,-2.331889413492203
1970-07-22,LIVE CATTLE FUTR  Aug23,145.0208895235074,143.53482468665723,0.0,-0.0,-2.331889413492203
1970-07-22,Commodity Market Factor,122.79410280486928,123.17635712917836,0.0,0.0,-2.331889413492203
1970-07-22,COTTON NO.2 FUTR  Jul23,72.75690652758523,71.05370385461643,0.0,-0.0,-2.331889413492203
1970-07-22,CORN FUTURE       Jul23,119.06631013419019,120.14572038368114,0.0,0.0,-2.331889413492203
1970-07-22,SOYBEAN FUTURE    Jul23,119.6674414446628,121.07992133023404,0.0,0.0,-2.331889413492203
1970-07-22,COCOA FUTURE      Jul23,56.21064682312534,59.27303949627931,0.0,0.0,-2.331889413492203
1970-08-06,SUGAR #11 (WORLD) Jul23,110.43420121135837,109.8678518052386,-0.125,0.0707936757649712,-2.261095737727232
1970-08-06,WHEAT FUTURE(CBT) Jul23,113.53673181224345,115.11104659602258,0.0,0.0,-2.261095737727232
1970-08-06,LIVE CATTLE FUTR  Aug23,143.53482468665723,140.79009995240372,0.0,-0.0,-2.261095737727232
1970-08-06,Commodity Market Factor,123.17635712917836,122.20546950466382,0.0,-0.0,-2.261095737727232
1970-08-06,COTTON NO.2 FUTR  Jul23,71.05370385461643,70.97221090375668,0.0,-0.0,-2.261095737727232
1970-08-06,CORN FUTURE       Jul23,120.14572038368114,118.03841719206127,0.0,-0.0,-2.261095737727232
1970-08-06,SOYBEAN FUTURE    Jul23,121.07992133023404,113.57053459681724,0.0,-0.0,-2.261095737727232
1970-08-06,COCOA FUTURE      Jul23,59.27303949627931,64.88265598168284,0.0,0.0,-2.261095737727232
1970-08-14,SUGAR #11 (WORLD) Jul23,109.8678518052386,109.86785180523859,0.125,-1.7763568394002505e-15,-2.2610957377272336
1970-08-14,WHEAT FUTURE(CBT) Jul23,115.11104659602258,117.86642737433847,0.0,0.0,-2.2610957377272336
1970-08-14,LIVE CATTLE FUTR  Aug23,140.79009995240372,141.01750489185056,0.0,0.0,-2.2610957377272336
1970-08-14,Commodity Market Factor,122.20546950466382,125.49465991904913,0.0,0.0,-2.2610957377272336
1970-08-14,COTTON NO.2 FUTR  Jul23,70.97221090375668,72.45538260940414,0.0,0.0,-2.2610957377272336
1970-08-14,CORN FUTURE       Jul23,118.03841719206127,127.60591713073111,0.0,0.0,-2.2610957377272336
1970-08-14,SOYBEAN FUTURE    Jul23,113.57053459681724,115.60879671017321,0.0,0.0,-2.2610957377272336
1970-08-14,COCOA FUTURE      Jul23,64.88265598168284,68.54607899255862,0.0,0.0,-2.2610957377272336
1970-08-18,COTTON NO.2 FUTR  Jul23,72.45538260940414,72.07236574036331,0.125,-0.04787710863010375,-2.3089728463573373
1970-08-18,SUGAR #11 (WORLD) Jul23,109.86785180523859,112.98277353889702,0.0,0.0,-2.3089728463573373
1970-08-18,WHEAT FUTURE(CBT) Jul23,117.86642737433847,119.2441177634964,0.0,0.0,-2.3089728463573373
1970-08-18,LIVE CATTLE FUTR  Aug23,141.01750489185056,141.24490983129738,0.0,0.0,-2.3089728463573373
1970-08-18,Commodity Market Factor,125.49465991904913,127.22243280510736,0.0,0.0,-2.3089728463573373
1970-08-18,CORN FUTURE       Jul23,127.60591713073111,132.60554914996425,0.0,0.0,-2.3089728463573373
1970-08-18,SOYBEAN FUTURE    Jul23,115.60879671017321,116.32397639907003,0.0,0.0,-2.3089728463573373
1970-08-18,COCOA FUTURE      Jul23,68.54607899255862,68.86090440755575,0.0,0.0,-2.3089728463573373
1970-08-25,LIVE CATTLE FUTR  Aug23,141.24490983129738,139.15066899360104,0.125,-0.2617801047120416,-2.570752951069379
1970-08-25,COTTON NO.2 FUTR  Jul23,72.07236574036331,72.67541357672546,0.0,0.0,-2.570752951069379
1970-08-25,SUGAR #11 (WORLD) Jul23,112.98277353889702,118.07991819397449,0.0,0.0,-2.570752951069379
1970-08-25,WHEAT FUTURE(CBT) Jul23,119.2441177634964,124.55693529869747,0.0,0.0,-2.570752951069379
1970-08-25,Commodity Market Factor,127.22243280510736,129.71683627807502,0.0,0.0,-2.570752951069379
1970-08-25,CORN FUTURE       Jul23,132.60554914996425,137.72293501459637,0.0,0.0,-2.570752951069379
1970-08-25,SOYBEAN FUTURE    Jul23,116.32397639907003,116.109422492401,0.0,-0.0,-2.570752951069379
1970-08-25,COCOA FUTURE      Jul23,68.86090440755575,70.00572409845442,0.0,0.0,-2.570752951069379
1970-10-26,SOYBEAN FUTURE    Jul23,116.109422492401,122.84999106025366,0.125,0.8425710709815828,-1.7281818800877962
1970-10-26,LIVE CATTLE FUTR  Aug23,139.15066899360104,144.1747316092866,0.0,0.0,-1.7281818800877962
1970-10-26,COTTON NO.2 FUTR  Jul23,72.67541357672546,69.88835465732207,0.0,-0.0,-1.7281818800877962
1970-10-26,SUGAR #11 (WORLD) Jul23,118.07991819397449,117.07307480531723,0.0,-0.0,-1.7281818800877962
1970-10-26,WHEAT FUTURE(CBT) Jul23,124.55693529869747,137.0221301415959,0.0,0.0,-1.7281818800877962
1970-10-26,Commodity Market Factor,129.71683627807502,132.06671782738945,0.0,0.0,-1.7281818800877962
1970-10-26,CORN FUTURE       Jul23,137.72293501459637,130.69940877756767,0.0,-0.0,-1.7281818800877962
1970-10-26,COCOA FUTURE      Jul23,70.00572409845442,70.69261591299365,0.0,0.0,-1.7281818800877962
1970-11-12,CORN FUTURE       Jul23,130.69940877756767,128.73684468758404,0.125,-0.24532051124795373,-1.97350239133575
1970-11-12,SOYBEAN FUTURE    Jul23,122.84999106025366,123.8154836402644,0.0,0.0,-1.97350239133575
1970-11-12,LIVE CATTLE FUTR  Aug23,144.1747316092866,139.48384367232532,0.0,-0.0,-1.97350239133575
1970-11-12,COTTON NO.2 FUTR  Jul23,69.88835465732207,68.94303642734894,0.0,-0.0,-1.97350239133575
1970-11-12,SUGAR #11 (WORLD) Jul23,117.07307480531723,121.67466373003992,0.0,0.0,-1.97350239133575
1970-11-12,WHEAT FUTURE(CBT) Jul23,137.0221301415959,137.8046688396521,0.0,0.0,-1.97350239133575
1970-11-12,Commodity Market Factor,132.06671782738945,130.58491424557658,0.0,-0.0,-1.97350239133575
1970-11-12,COCOA FUTURE      Jul23,70.69261591299365,63.05094447624496,0.0,-0.0,-1.97350239133575
1970-12-17,CORN FUTURE       Jul23,128.73684468758404,131.02077864730245,-0.125,-0.28549174496480134,-2.2589941363005512
1970-12-17,SOYBEAN FUTURE    Jul23,123.8154836402644,119.56016449132817,0.0,-0.0,-2.2589941363005512
1970-12-17,LIVE CATTLE FUTR  Aug23,139.48384367232532,136.76556137289114,0.0,-0.0,-2.2589941363005512
1970-12-17,COTTON NO.2 FUTR  Jul23,68.94303642734894,67.47616331187344,0.0,-0.0,-2.2589941363005512
1970-12-17,SUGAR #11 (WORLD) Jul23,121.67466373003992,123.97939117438825,0.0,0.0,-2.2589941363005512
1970-12-17,WHEAT FUTURE(CBT) Jul23,137.8046688396521,131.2514021034851,0.0,-0.0,-2.2589941363005512
1970-12-17,Commodity Market Factor,130.58491424557658,128.08275105360772,0.0,-0.0,-2.2589941363005512
1970-12-17,COCOA FUTURE      Jul23,63.05094447624496,58.44304522037777,0.0,-0.0,-2.2589941363005512
1970-12-18,SOYBEAN FUTURE    Jul23,119.56016449132817,120.15018773466805,0.125,0.07375290541748569,-2.1852412308830655
1970-12-18,CORN FUTURE       Jul23,131.02077864730245,131.4574491573238,0.0,0.0,-2.1852412308830655
1970-12-18,LIVE CATTLE FUTR  Aug23,136.76556137289114,138.616531810249,0.0,0.0,-2.1852412308830655
1970-12-18,COTTON NO.2 FUTR  Jul23,67.47616331187344,67.50061119713136,0.0,0.0,-2.1852412308830655
1970-12-18,SUGAR #11 (WORLD) Jul23,123.97939117438825,124.26649885943505,0.0,0.0,-2.1852412308830655
1970-12-18,WHEAT FUTURE(CBT) Jul23,131.2514021034851,131.643331265918,0.0,0.0,-2.1852412308830655
1970-12-18,Commodity Market Factor,128.08275105360772,128.66529896138096,0.0,0.0,-2.1852412308830655
1970-12-18,COCOA FUTURE      Jul23,58.44304522037777,58.35718374356037,0.0,-0.0,-2.1852412308830655
1971-01-06,COTTON NO.2 FUTR  Jul23,67.50061119713136,66.68568168853385,0.125,-0.10186618857468943,-2.287107419457755
1971-01-06,SOYBEAN FUTURE    Jul23,120.15018773466805,118.4873949579829,0.0,-0.0,-2.287107419457755
1971-01-06,CORN FUTURE       Jul23,131.4574491573238,134.79135490518337,0.0,0.0,-2.287107419457755
1971-01-06,LIVE CATTLE FUTR  Aug23,138.616531810249,140.69490718705373,0.0,0.0,-2.287107419457755
1971-01-06,SUGAR #11 (WORLD) Jul23,124.26649885943505,136.34468654133542,0.0,0.0,-2.287107419457755
1971-01-06,WHEAT FUTURE(CBT) Jul23,131.643331265918,131.35169374101002,0.0,-0.0,-2.287107419457755
1971-01-06,Commodity Market Factor,128.66529896138096,130.6990499074471,0.0,0.0,-2.287107419457755
1971-01-06,COCOA FUTURE      Jul23,58.35718374356037,55.838580423583274,0.0,-0.0,-2.287107419457755
1971-02-03,SOYBEAN FUTURE    Jul23,118.4873949579829,121.5805471124617,0.125,0.38664401930985015,-1.9004634001479048
1971-02-03,COTTON NO.2 FUTR  Jul23,66.68568168853385,67.57395485290516,0.0,0.0,-1.9004634001479048
1971-02-03,CORN FUTURE       Jul23,134.79135490518337,131.8867600520077,0.0,-0.0,-1.9004634001479048
1971-02-03,LIVE CATTLE FUTR  Aug23,140.69490718705373,162.4147231477074,0.0,0.0,-1.9004634001479048
1971-02-03,SUGAR #11 (WORLD) Jul23,136.34468654133542,142.96389522535955,0.0,0.0,-1.9004634001479048
1971-02-03,WHEAT FUTURE(CBT) Jul23,131.35169374101002,133.01838240145693,0.0,0.0,-1.9004634001479048
1971-02-03,Commodity Market Factor,130.6990499074471,135.16396156243528,0.0,0.0,-1.9004634001479048
1971-02-03,COCOA FUTURE      Jul23,55.838580423583274,51.545506582713216,0.0,-0.0,-1.9004634001479048
1971-02-12,WHEAT FUTURE(CBT) Jul23,133.01838240145693,132.62513361221454,0.12589535560415127,-0.0495081961625729,-1.9499715963104778
1971-02-12,SOYBEAN FUTURE    Jul23,121.5805471124617,121.18719828356845,0.0,-0.0,-1.9499715963104778
1971-02-12,COTTON NO.2 FUTR  Jul23,67.57395485290516,68.00586749246186,0.0,0.0,-1.9499715963104778
1971-02-12,CORN FUTURE       Jul23,131.8867600520077,131.02813826263986,0.0,-0.0,-1.9499715963104778
1971-02-12,LIVE CATTLE FUTR  Aug23,162.4147231477074,170.83399439420373,0.0,0.0,-1.9499715963104778
1971-02-12,SUGAR #11 (WORLD) Jul23,142.96389522535955,137.2099425784627,0.0,-0.0,-1.9499715963104778
1971-02-12,Commodity Market Factor,135.16396156243528,135.19130984233388,0.0,0.0,-1.9499715963104778
1971-02-12,COCOA FUTURE      Jul23,51.545506582713216,50.257584430452205,0.0,-0.0,-1.9499715963104778
1971-03-01,WHEAT FUTURE(CBT) Jul23,132.62513361221454,131.4453872444873,-0.125,0.14746829596590416,-1.8025033003445736
1971-03-01,SOYBEAN FUTURE    Jul23,121.18719828356845,119.22045413910219,0.0,-0.0,-1.8025033003445736
1971-03-01,COTTON NO.2 FUTR  Jul23,68.00586749246186,68.51927308287824,0.0,0.0,-1.8025033003445736
1971-03-01,CORN FUTURE       Jul23,131.02813826263986,128.3467850746998,0.0,-0.0,-1.8025033003445736
1971-03-01,LIVE CATTLE FUTR  Aug23,170.83399439420373,161.7959701729335,0.0,-0.0,-1.8025033003445736
1971-03-01,SUGAR #11 (WORLD) Jul23,137.2099425784627,141.52835680012558,0.0,0.0,-1.8025033003445736
1971-03-01,Commodity Market Factor,135.19130984233388,132.94178856328503,0.0,-0.0,-1.8025033003445736
1971-03-01,COCOA FUTURE      Jul23,50.257584430452205,46.794504865483695,0.0,-0.0,-1.8025033003445736
1971-03-04,SUGAR #11 (WORLD) Jul23,141.52835680012558,143.25886887438025,0.125,0.21631400928183453,-1.586189291062739
1971-03-04,WHEAT FUTURE(CBT) Jul23,131.4453872444873,131.64201163910855,0.0,0.0,-1.586189291062739
1971-03-04,SOYBEAN FUTURE    Jul23,119.22045413910219,119.25621312354703,0.0,0.0,-1.586189291062739
1971-03-04,COTTON NO.2 FUTR  Jul23,68.51927308287824,67.63099991850696,0.0,-0.0,-1.586189291062739
1971-03-04,CORN FUTURE       Jul23,128.3467850746998,130.38294531805772,0.0,0.0,-1.586189291062739
1971-03-04,LIVE CATTLE FUTR  Aug23,161.7959701729335,162.695012956793,0.0,0.0,-1.586189291062739
1971-03-04,Commodity Market Factor,132.94178856328503,133.81043622855347,0.0,0.0,-1.586189291062739
1971-03-04,COCOA FUTURE      Jul23,46.794504865483695,47.99656554092731,0.0,0.0,-1.586189291062739
1971-04-30,CORN FUTURE       Jul23,130.38294531805772,121.2128646076096,0.125,-1.1462600888060148,-2.732449379868754
1971-04-30,SUGAR #11 (WORLD) Jul23,143.25886887438025,125.38739872571354,0.0,-0.0,-2.732449379868754
1971-04-30,WHEAT FUTURE(CBT) Jul23,131.64201163910855,126.72112326634043,0.0,-0.0,-2.732449379868754
1971-04-30,SOYBEAN FUTURE    Jul23,119.25621312354703,114.07116037904488,0.0,-0.0,-2.732449379868754
1971-04-30,COTTON NO.2 FUTR  Jul23,67.63099991850696,70.22247575584701,0.0,0.0,-2.732449379868754
