date,ticker,entry_price,exit_price,amount,pnl,cumulative_pnl
1969-04-11,COTTON NO.2 FUTR  Jul23,90.530519110097,87.37674191182465,-1.0,3.1537771982723513,3.1537771982723513
1969-06-06,LIVE CATTLE FUTR  Aug23,115.78084510021691,131.61457507007265,-0.43549808672511625,-6.895559107594307,-3.741781909321956
1969-06-06,COTTON NO.2 FUTR  Jul23,87.37674191182465,85.5187026322223,0.0,-0.0,-3.741781909321956
1969-06-23,CORN FUTURE       Jul23,105.04869612148273,104.54333586831194,-0.38064222198354164,0.19236144966909555,-3.5494204596528602
1969-06-23,LIVE CATTLE FUTR  Aug23,131.61457507007265,132.59823364535424,0.0,0.0,-3.5494204596528602
1969-06-23,COTTON NO.2 FUTR  Jul23,85.5187026322223,84.28815907424006,0.0,-0.0,-3.5494204596528602
1969-07-03,COCOA FUTURE      Jul23,91.09902690326274,94.70520892959358,-0.14289593423111271,-0.5153087496599927,-4.064729209312853
1969-07-03,CORN FUTURE       Jul23,104.54333586831194,102.9144076736256,0.0,-0.0,-4.064729209312853
1969-07-03,LIVE CATTLE FUTR  Aug23,132.59823364535424,132.07467343593015,0.0,-0.0,-4.064729209312853
1969-07-03,COTTON NO.2 FUTR  Jul23,84.28815907424006,82.88648031945235,0.0,-0.0,-4.064729209312853
1969-08-29,SOYBEAN FUTURE    Jul23,98.53388163776145,102.91435723225457,0.47513725095141934,2.0813271318272455,-1.9834020774856076
1969-08-29,COCOA FUTURE      Jul23,94.70520892959358,81.56840297653117,0.0,-0.0,-1.9834020774856076
1969-08-29,CORN FUTURE       Jul23,102.9144076736256,101.57495768221177,0.0,-0.0,-1.9834020774856076
1969-08-29,LIVE CATTLE FUTR  Aug23,132.07467343593015,127.2145539161248,0.0,-0.0,-1.9834020774856076
1969-08-29,COTTON NO.2 FUTR  Jul23,82.88648031945235,80.10757069513481,0.0,-0.0,-1.9834020774856076
1969-09-09,COTTON NO.2 FUTR  Jul23,80.10757069513481,81.24847200717134,0.17425919542571164,0.198812544695625,-1.7845895327899826
1969-09-09,SOYBEAN FUTURE    Jul23,102.91435723225457,102.91435723225456,0.0,-0.0,-1.7845895327899826
1969-09-09,COCOA FUTURE      Jul23,81.56840297653117,84.43045220377786,0.0,0.0,-1.7845895327899826
1969-09-09,CORN FUTURE       Jul23,101.57495768221177,100.24777371636036,0.0,-0.0,-1.7845895327899826
1969-09-09,LIVE CATTLE FUTR  Aug23,127.2145539161248,126.32079961922913,0.0,-0.0,-1.7845895327899826
1969-11-11,SUGAR #11 (WORLD) Jul23,92.05930936836316,112.80578934948484,0.04880983354694481,1.012632234563572,-0.7719572982264105
1969-11-11,COTTON NO.2 FUTR  Jul23,81.24847200717134,82.62570287670108,0.0,0.0,-0.7719572982264105
1969-11-11,SOYBEAN FUTURE    Jul23,102.91435723225456,105.29232969783659,0.0,0.0,-0.7719572982264105
1969-11-11,COCOA FUTURE      Jul23,84.43045220377786,94.76244991413853,0.0,0.0,-0.7719572982264105
1969-11-11,CORN FUTURE       Jul23,100.24777371636036,102.30601280573062,0.0,0.0,-0.7719572982264105
1969-11-11,LIVE CATTLE FUTR  Aug23,126.32079961922913,130.37178063356095,0.0,0.0,-0.7719572982264105
1969-12-26,CORN FUTURE       Jul23,102.30601280573062,101.33944999141374,0.1755573542794253,-0.16968721042634566,-0.9416445086527561
1969-12-26,SUGAR #11 (WORLD) Jul23,112.80578934948484,97.65594273578229,0.0,-0.0,-0.9416445086527561
1969-12-26,COTTON NO.2 FUTR  Jul23,82.62570287670108,79.81419607203965,0.0,-0.0,-0.9416445086527561
