date,ticker,entry_price,exit_price,amount
1970-08-25,SUGAR #11 (WORLD) Jul23,"Dates
1970-08-18    112.982774
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",118.07991819397449,-0.0
1970-08-25,WHEAT FUTURE(CBT) Jul23,"Dates
1970-08-18    119.244118
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",124.55693529869747,-0.0
1970-08-25,CORN FUTURE       Jul23,"Dates
1970-08-18    132.605549
Name: CORN FUTURE       Jul23, dtype: float64",137.72293501459637,-0.0
1970-08-25,SOYBEAN FUTURE    Jul23,"Dates
1970-08-18    116.323976
Name: SOYBEAN FUTURE    Jul23, dtype: float64",116.109422492401,0.0
1970-08-25,COCOA FUTURE      Jul23,"Dates
1970-08-18    68.860904
Name: COCOA FUTURE      Jul23, dtype: float64",70.00572409845442,0.0
1970-08-25,SOYBEAN FUTURE    Jul23,116.109422492401,,79.12435373361802
1970-08-25,LIVE CATTLE FUTR  Aug23,139.15066899360104,,-0.0
1970-08-25,COTTON NO.2 FUTR  Jul23,72.67541357672546,,0.0
1970-08-25,SUGAR #11 (WORLD) Jul23,118.07991819397449,,-0.0
1970-08-25,WHEAT FUTURE(CBT) Jul23,124.55693529869747,,-0.0
1970-08-25,CORN FUTURE       Jul23,137.72293501459637,,-0.0
1970-08-25,COCOA FUTURE      Jul23,70.00572409845442,,0.0
1970-10-26,SOYBEAN FUTURE    Jul23,"Dates
1970-08-25    116.109422
Name: SOYBEAN FUTURE    Jul23, dtype: float64",122.84999106025366,79.12435373361802
1970-10-26,LIVE CATTLE FUTR  Aug23,"Dates
1970-08-25    139.150669
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",144.1747316092866,-0.0
1970-10-26,COTTON NO.2 FUTR  Jul23,"Dates
1970-08-25    72.675414
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",69.88835465732207,0.0
1970-10-26,SUGAR #11 (WORLD) Jul23,"Dates
1970-08-25    118.079918
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",117.07307480531723,-0.0
1970-10-26,WHEAT FUTURE(CBT) Jul23,"Dates
1970-08-25    124.556935
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",137.0221301415959,-0.0
1970-10-26,CORN FUTURE       Jul23,"Dates
1970-08-25    137.722935
Name: CORN FUTURE       Jul23, dtype: float64",130.69940877756767,-0.0
1970-10-26,COCOA FUTURE      Jul23,"Dates
1970-08-25    70.005724
Name: COCOA FUTURE      Jul23, dtype: float64",70.69261591299365,0.0
1970-10-26,CORN FUTURE       Jul23,130.69940877756767,,-4126.062743096298
1970-10-26,SOYBEAN FUTURE    Jul23,122.84999106025366,,0.0
1970-10-26,LIVE CATTLE FUTR  Aug23,144.1747316092866,,-0.0
1970-10-26,COTTON NO.2 FUTR  Jul23,69.88835465732207,,0.0
1970-10-26,SUGAR #11 (WORLD) Jul23,117.07307480531723,,-0.0
1970-10-26,WHEAT FUTURE(CBT) Jul23,137.0221301415959,,-0.0
1970-10-26,COCOA FUTURE      Jul23,70.69261591299365,,0.0
1970-11-06,CORN FUTURE       Jul23,"Dates
1970-10-26    130.699409
Name: CORN FUTURE       Jul23, dtype: float64",129.93155557736156,-4126.062743096298
1970-11-06,SOYBEAN FUTURE    Jul23,"Dates
1970-10-26    122.849991
Name: SOYBEAN FUTURE    Jul23, dtype: float64",122.54603969247252,0.0
1970-11-06,LIVE CATTLE FUTR  Aug23,"Dates
1970-10-26    144.174732
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",139.85403775979688,-0.0
1970-11-06,COTTON NO.2 FUTR  Jul23,"Dates
1970-10-26    69.888355
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",69.86390677206414,0.0
1970-11-06,SUGAR #11 (WORLD) Jul23,"Dates
1970-10-26    117.073075
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",125.12782191457542,-0.0
1970-11-06,WHEAT FUTURE(CBT) Jul23,"Dates
1970-10-26    137.02213
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",138.19659800208495,-0.0
1970-11-06,COCOA FUTURE      Jul23,"Dates
1970-10-26    70.692616
Name: COCOA FUTURE      Jul23, dtype: float64",65.14024041213506,0.0
1970-11-06,CORN FUTURE       Jul23,129.93155557736156,,-4165.096357491235
1970-11-06,SOYBEAN FUTURE    Jul23,122.54603969247252,,0.0
1970-11-06,LIVE CATTLE FUTR  Aug23,139.85403775979688,,-0.0
1970-11-06,COTTON NO.2 FUTR  Jul23,69.86390677206414,,0.0
1970-11-06,SUGAR #11 (WORLD) Jul23,125.12782191457542,,-0.0
1970-11-06,WHEAT FUTURE(CBT) Jul23,138.19659800208495,,-0.0
1970-11-06,COCOA FUTURE      Jul23,65.14024041213506,,0.0
1970-11-09,CORN FUTURE       Jul23,"Dates
1970-11-06    129.931556
Name: CORN FUTURE       Jul23, dtype: float64",130.0444030125356,-4165.096357491235
1970-11-09,SOYBEAN FUTURE    Jul23,"Dates
1970-11-06    122.54604
Name: SOYBEAN FUTURE    Jul23, dtype: float64",122.24208832469137,0.0
1970-11-09,LIVE CATTLE FUTR  Aug23,"Dates
1970-11-06    139.854038
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",140.09730816013536,-0.0
1970-11-09,COTTON NO.2 FUTR  Jul23,"Dates
1970-11-06    69.863907
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",69.04897726346664,0.0
1970-11-09,SUGAR #11 (WORLD) Jul23,"Dates
1970-11-06    125.127822
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",124.26649885943502,-0.0
1970-11-09,WHEAT FUTURE(CBT) Jul23,"Dates
1970-11-06    138.196598
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",138.3919027698966,-0.0
1970-11-09,COCOA FUTURE      Jul23,"Dates
1970-11-06    65.14024
Name: COCOA FUTURE      Jul23, dtype: float64",65.626788780767,0.0
1970-11-09,CORN FUTURE       Jul23,130.0444030125356,,-4128.686312861287
1970-11-09,SOYBEAN FUTURE    Jul23,122.24208832469137,,0.0
1970-11-09,LIVE CATTLE FUTR  Aug23,140.09730816013536,,-0.0
1970-11-09,COTTON NO.2 FUTR  Jul23,69.04897726346664,,0.0
1970-11-09,SUGAR #11 (WORLD) Jul23,124.26649885943502,,-0.0
1970-11-09,WHEAT FUTURE(CBT) Jul23,138.3919027698966,,-0.0
1970-11-09,COCOA FUTURE      Jul23,65.626788780767,,0.0
1970-12-17,CORN FUTURE       Jul23,"Dates
1970-11-09    130.044403
Name: CORN FUTURE       Jul23, dtype: float64",131.02077864730245,-4128.686312861287
1970-12-17,SOYBEAN FUTURE    Jul23,"Dates
1970-11-09    122.242088
Name: SOYBEAN FUTURE    Jul23, dtype: float64",119.56016449132817,0.0
1970-12-17,LIVE CATTLE FUTR  Aug23,"Dates
1970-11-09    140.097308
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",136.76556137289114,-0.0
1970-12-17,COTTON NO.2 FUTR  Jul23,"Dates
1970-11-09    69.048977
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.47616331187344,0.0
1970-12-17,SUGAR #11 (WORLD) Jul23,"Dates
1970-11-09    124.266499
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",123.97939117438825,-0.0
1970-12-17,WHEAT FUTURE(CBT) Jul23,"Dates
1970-11-09    138.391903
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",131.2514021034851,-0.0
1970-12-17,COCOA FUTURE      Jul23,"Dates
1970-11-09    65.626789
Name: COCOA FUTURE      Jul23, dtype: float64",58.44304522037777,0.0
1970-12-17,SOYBEAN FUTURE    Jul23,119.56016449132817,,-217.02096567678072
1970-12-17,CORN FUTURE       Jul23,131.02077864730245,,-0.0
1970-12-17,LIVE CATTLE FUTR  Aug23,136.76556137289114,,-0.0
1970-12-17,COTTON NO.2 FUTR  Jul23,67.47616331187344,,0.0
1970-12-17,SUGAR #11 (WORLD) Jul23,123.97939117438825,,-0.0
1970-12-17,WHEAT FUTURE(CBT) Jul23,131.2514021034851,,-0.0
1970-12-17,COCOA FUTURE      Jul23,58.44304522037777,,0.0
1970-12-18,SOYBEAN FUTURE    Jul23,"Dates
1970-12-17    119.560164
Name: SOYBEAN FUTURE    Jul23, dtype: float64",120.15018773466805,-217.02096567678072
1970-12-18,CORN FUTURE       Jul23,"Dates
1970-12-17    131.020779
Name: CORN FUTURE       Jul23, dtype: float64",131.4574491573238,-0.0
1970-12-18,LIVE CATTLE FUTR  Aug23,"Dates
1970-12-17    136.765561
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",138.616531810249,-0.0
1970-12-18,COTTON NO.2 FUTR  Jul23,"Dates
1970-12-17    67.476163
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.50061119713136,0.0
1970-12-18,SUGAR #11 (WORLD) Jul23,"Dates
1970-12-17    123.979391
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",124.26649885943505,-0.0
1970-12-18,WHEAT FUTURE(CBT) Jul23,"Dates
1970-12-17    131.251402
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",131.643331265918,-0.0
1970-12-18,COCOA FUTURE      Jul23,"Dates
1970-12-17    58.443045
Name: COCOA FUTURE      Jul23, dtype: float64",58.35718374356037,0.0
1970-12-18,COTTON NO.2 FUTR  Jul23,67.50061119713136,,13199.287055139292
1970-12-18,SOYBEAN FUTURE    Jul23,120.15018773466805,,-0.0
1970-12-18,CORN FUTURE       Jul23,131.4574491573238,,-0.0
1970-12-18,LIVE CATTLE FUTR  Aug23,138.616531810249,,-0.0
1970-12-18,SUGAR #11 (WORLD) Jul23,124.26649885943505,,-0.0
1970-12-18,WHEAT FUTURE(CBT) Jul23,131.643331265918,,-0.0
1970-12-18,COCOA FUTURE      Jul23,58.35718374356037,,0.0
1971-01-06,COTTON NO.2 FUTR  Jul23,"Dates
1970-12-18    67.500611
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",66.68568168853385,13199.287055139292
1971-01-06,SOYBEAN FUTURE    Jul23,"Dates
1970-12-18    120.150188
Name: SOYBEAN FUTURE    Jul23, dtype: float64",118.4873949579829,-0.0
1971-01-06,CORN FUTURE       Jul23,"Dates
1970-12-18    131.457449
Name: CORN FUTURE       Jul23, dtype: float64",134.79135490518337,-0.0
1971-01-06,LIVE CATTLE FUTR  Aug23,"Dates
1970-12-18    138.616532
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",140.69490718705373,-0.0
1971-01-06,SUGAR #11 (WORLD) Jul23,"Dates
1970-12-18    124.266499
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",136.34468654133542,-0.0
1971-01-06,WHEAT FUTURE(CBT) Jul23,"Dates
1970-12-18    131.643331
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",131.35169374101002,-0.0
1971-01-06,COCOA FUTURE      Jul23,"Dates
1970-12-18    58.357184
Name: COCOA FUTURE      Jul23, dtype: float64",55.838580423583274,0.0
1971-01-06,SOYBEAN FUTURE    Jul23,118.4873949579829,,-260.4843951400831
1971-01-06,COTTON NO.2 FUTR  Jul23,66.68568168853385,,0.0
1971-01-06,CORN FUTURE       Jul23,134.79135490518337,,-0.0
1971-01-06,LIVE CATTLE FUTR  Aug23,140.69490718705373,,-0.0
1971-01-06,SUGAR #11 (WORLD) Jul23,136.34468654133542,,-0.0
1971-01-06,WHEAT FUTURE(CBT) Jul23,131.35169374101002,,-0.0
1971-01-06,COCOA FUTURE      Jul23,55.838580423583274,,0.0
1971-01-07,SOYBEAN FUTURE    Jul23,"Dates
1971-01-06    118.487395
Name: SOYBEAN FUTURE    Jul23, dtype: float64",118.70194886465195,-260.4843951400831
1971-01-07,COTTON NO.2 FUTR  Jul23,"Dates
1971-01-06    66.685682
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",66.81607040990946,0.0
1971-01-07,CORN FUTURE       Jul23,"Dates
1971-01-06    134.791355
Name: CORN FUTURE       Jul23, dtype: float64",133.8198856806415,-0.0
1971-01-07,LIVE CATTLE FUTR  Aug23,"Dates
1971-01-06    140.694907
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",139.83817229890522,-0.0
1971-01-07,SUGAR #11 (WORLD) Jul23,"Dates
1971-01-06    136.344687
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",132.32124596869323,-0.0
1971-01-07,WHEAT FUTURE(CBT) Jul23,"Dates
1971-01-06    131.351694
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",130.95844495176763,-0.0
1971-01-07,COCOA FUTURE      Jul23,"Dates
1971-01-06    55.83858
Name: COCOA FUTURE      Jul23, dtype: float64",57.32684602175156,0.0
1971-01-07,SOYBEAN FUTURE    Jul23,118.70194886465195,,-267.2847761209435
1971-01-07,COTTON NO.2 FUTR  Jul23,66.81607040990946,,0.0
1971-01-07,CORN FUTURE       Jul23,133.8198856806415,,-0.0
1971-01-07,LIVE CATTLE FUTR  Aug23,139.83817229890522,,-0.0
1971-01-07,SUGAR #11 (WORLD) Jul23,132.32124596869323,,-0.0
1971-01-07,WHEAT FUTURE(CBT) Jul23,130.95844495176763,,-0.0
1971-01-07,COCOA FUTURE      Jul23,57.32684602175156,,0.0
1971-02-03,SOYBEAN FUTURE    Jul23,"Dates
1971-01-07    118.701949
Name: SOYBEAN FUTURE    Jul23, dtype: float64",121.5805471124617,-267.2847761209435
1971-02-03,COTTON NO.2 FUTR  Jul23,"Dates
1971-01-07    66.81607
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.57395485290516,0.0
1971-02-03,CORN FUTURE       Jul23,"Dates
1971-01-07    133.819886
Name: CORN FUTURE       Jul23, dtype: float64",131.8867600520077,-0.0
1971-02-03,LIVE CATTLE FUTR  Aug23,"Dates
1971-01-07    139.838172
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",162.4147231477074,-0.0
1971-02-03,SUGAR #11 (WORLD) Jul23,"Dates
1971-01-07    132.321246
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",142.96389522535955,-0.0
1971-02-03,WHEAT FUTURE(CBT) Jul23,"Dates
1971-01-07    130.958445
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",133.01838240145693,-0.0
1971-02-03,COCOA FUTURE      Jul23,"Dates
1971-01-07    57.326846
Name: COCOA FUTURE      Jul23, dtype: float64",51.545506582713216,0.0
1971-02-03,WHEAT FUTURE(CBT) Jul23,133.01838240145693,,-5509.430107265211
1971-02-03,SOYBEAN FUTURE    Jul23,121.5805471124617,,-0.0
1971-02-03,COTTON NO.2 FUTR  Jul23,67.57395485290516,,0.0
1971-02-03,CORN FUTURE       Jul23,131.8867600520077,,-0.0
1971-02-03,LIVE CATTLE FUTR  Aug23,162.4147231477074,,-0.0
1971-02-03,SUGAR #11 (WORLD) Jul23,142.96389522535955,,-0.0
1971-02-03,COCOA FUTURE      Jul23,51.545506582713216,,0.0
1971-02-04,WHEAT FUTURE(CBT) Jul23,"Dates
1971-02-03    133.018382
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",133.31661806041257,-5509.430107265211
1971-02-04,SOYBEAN FUTURE    Jul23,"Dates
1971-02-03    121.580547
Name: SOYBEAN FUTURE    Jul23, dtype: float64",121.04416234578908,-0.0
1971-02-04,COTTON NO.2 FUTR  Jul23,"Dates
1971-02-03    67.573955
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.40281965609968,0.0
1971-02-04,CORN FUTURE       Jul23,"Dates
1971-02-03    131.88676
Name: CORN FUTURE       Jul23, dtype: float64",132.31607094669158,-0.0
1971-02-04,LIVE CATTLE FUTR  Aug23,"Dates
1971-02-03    162.414723
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",162.29308794753817,-0.0
1971-02-04,SUGAR #11 (WORLD) Jul23,"Dates
1971-02-03    142.963895
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",142.385746873279,-0.0
1971-02-04,COCOA FUTURE      Jul23,"Dates
1971-02-03    51.545507
Name: COCOA FUTURE      Jul23, dtype: float64",51.83171150543789,0.0
1971-02-04,WHEAT FUTURE(CBT) Jul23,133.31661806041257,,-5557.6219772089435
1971-02-04,SOYBEAN FUTURE    Jul23,121.04416234578908,,-0.0
1971-02-04,COTTON NO.2 FUTR  Jul23,67.40281965609968,,0.0
1971-02-04,CORN FUTURE       Jul23,132.31607094669158,,-0.0
1971-02-04,LIVE CATTLE FUTR  Aug23,162.29308794753817,,-0.0
1971-02-04,SUGAR #11 (WORLD) Jul23,142.385746873279,,-0.0
1971-02-04,COCOA FUTURE      Jul23,51.83171150543789,,0.0
1971-03-01,WHEAT FUTURE(CBT) Jul23,"Dates
1971-02-04    133.316618
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",131.4453872444873,-5557.6219772089435
1971-03-01,SOYBEAN FUTURE    Jul23,"Dates
1971-02-04    121.044162
Name: SOYBEAN FUTURE    Jul23, dtype: float64",119.22045413910219,-0.0
1971-03-01,COTTON NO.2 FUTR  Jul23,"Dates
1971-02-04    67.40282
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",68.51927308287824,0.0
1971-03-01,CORN FUTURE       Jul23,"Dates
1971-02-04    132.316071
Name: CORN FUTURE       Jul23, dtype: float64",128.3467850746998,-0.0
1971-03-01,LIVE CATTLE FUTR  Aug23,"Dates
1971-02-04    162.293088
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",161.7959701729335,-0.0
1971-03-01,SUGAR #11 (WORLD) Jul23,"Dates
1971-02-04    142.385747
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",141.52835680012558,-0.0
1971-03-01,COCOA FUTURE      Jul23,"Dates
1971-02-04    51.831712
Name: COCOA FUTURE      Jul23, dtype: float64",46.794504865483695,0.0
1971-03-01,SUGAR #11 (WORLD) Jul23,141.52835680012558,,-31754.382515996975
1971-03-01,WHEAT FUTURE(CBT) Jul23,131.4453872444873,,-0.0
1971-03-01,SOYBEAN FUTURE    Jul23,119.22045413910219,,-0.0
1971-03-01,COTTON NO.2 FUTR  Jul23,68.51927308287824,,0.0
1971-03-01,CORN FUTURE       Jul23,128.3467850746998,,-0.0
1971-03-01,LIVE CATTLE FUTR  Aug23,161.7959701729335,,-0.0
1971-03-01,COCOA FUTURE      Jul23,46.794504865483695,,0.0
1971-03-02,SUGAR #11 (WORLD) Jul23,"Dates
1971-03-01    141.528357
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",141.24124911507877,-31754.382515996975
1971-03-02,WHEAT FUTURE(CBT) Jul23,"Dates
1971-03-01    131.445387
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",132.33349608730657,-0.0
1971-03-02,SOYBEAN FUTURE    Jul23,"Dates
1971-03-01    119.220454
Name: SOYBEAN FUTURE    Jul23, dtype: float64",119.22045413910219,-0.0
1971-03-02,COTTON NO.2 FUTR  Jul23,"Dates
1971-03-01    68.519273
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.7532393447966,0.0
1971-03-02,CORN FUTURE       Jul23,"Dates
1971-03-01    128.346785
Name: CORN FUTURE       Jul23, dtype: float64",130.49579275323177,-0.0
1971-03-02,LIVE CATTLE FUTR  Aug23,"Dates
1971-03-01    161.79597
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",163.58876725368867,-0.0
1971-03-02,COCOA FUTURE      Jul23,"Dates
1971-03-01    46.794505
Name: COCOA FUTURE      Jul23, dtype: float64",46.62278191184889,0.0
1971-03-02,COTTON NO.2 FUTR  Jul23,67.7532393447966,,-13722.432651175568
1971-03-02,SUGAR #11 (WORLD) Jul23,141.24124911507877,,-31594.008105893994
1971-03-02,WHEAT FUTURE(CBT) Jul23,132.33349608730657,,-0.0
1971-03-02,SOYBEAN FUTURE    Jul23,119.22045413910219,,-0.0
1971-03-02,CORN FUTURE       Jul23,130.49579275323177,,-0.0
1971-03-02,LIVE CATTLE FUTR  Aug23,163.58876725368867,,-0.0
1971-03-02,COCOA FUTURE      Jul23,46.62278191184889,,0.0
1971-03-04,COTTON NO.2 FUTR  Jul23,"Dates
1971-03-02    67.753239
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.63099991850696,-13722.432651175568
1971-03-04,SUGAR #11 (WORLD) Jul23,"Dates
1971-03-02    141.241249
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",143.25886887438025,-31594.008105893994
1971-03-04,WHEAT FUTURE(CBT) Jul23,"Dates
1971-03-02    132.333496
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",131.64201163910855,-0.0
1971-03-04,SOYBEAN FUTURE    Jul23,"Dates
1971-03-02    119.220454
Name: SOYBEAN FUTURE    Jul23, dtype: float64",119.25621312354703,-0.0
1971-03-04,CORN FUTURE       Jul23,"Dates
1971-03-02    130.495793
Name: CORN FUTURE       Jul23, dtype: float64",130.38294531805772,-0.0
1971-03-04,LIVE CATTLE FUTR  Aug23,"Dates
1971-03-02    163.588767
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",162.695012956793,-0.0
1971-03-04,COCOA FUTURE      Jul23,"Dates
1971-03-02    46.622782
Name: COCOA FUTURE      Jul23, dtype: float64",47.99656554092731,0.0
1971-03-04,CORN FUTURE       Jul23,130.38294531805772,,-5111.251972939825
1971-03-04,COTTON NO.2 FUTR  Jul23,67.63099991850696,,0.0
1971-03-04,SUGAR #11 (WORLD) Jul23,143.25886887438025,,-0.0
1971-03-04,WHEAT FUTURE(CBT) Jul23,131.64201163910855,,-0.0
1971-03-04,SOYBEAN FUTURE    Jul23,119.25621312354703,,-0.0
1971-03-04,LIVE CATTLE FUTR  Aug23,162.695012956793,,-0.0
1971-03-04,COCOA FUTURE      Jul23,47.99656554092731,,0.0
1971-04-30,CORN FUTURE       Jul23,"Dates
1971-03-04    130.382945
Name: CORN FUTURE       Jul23, dtype: float64",121.2128646076096,-5111.251972939825
1971-04-30,COTTON NO.2 FUTR  Jul23,"Dates
1971-03-04    67.631
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",70.22247575584701,0.0
1971-04-30,SUGAR #11 (WORLD) Jul23,"Dates
1971-03-04    143.258869
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",125.38739872571354,-0.0
1971-04-30,WHEAT FUTURE(CBT) Jul23,"Dates
1971-03-04    131.642012
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",126.72112326634043,-0.0
1971-04-30,SOYBEAN FUTURE    Jul23,"Dates
1971-03-04    119.256213
Name: SOYBEAN FUTURE    Jul23, dtype: float64",114.07116037904488,-0.0
1971-04-30,LIVE CATTLE FUTR  Aug23,"Dates
1971-03-04    162.695013
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",170.77582103760105,-0.0
1971-04-30,COCOA FUTURE      Jul23,"Dates
1971-03-04    47.996566
Name: COCOA FUTURE      Jul23, dtype: float64",49.198626216370926,0.0
1971-04-30,SOYBEAN FUTURE    Jul23,114.07116037904488,,-2815.837371650339
1971-04-30,CORN FUTURE       Jul23,121.2128646076096,,-0.0
1971-04-30,COTTON NO.2 FUTR  Jul23,70.22247575584701,,0.0
1971-04-30,SUGAR #11 (WORLD) Jul23,125.38739872571354,,-0.0
1971-04-30,WHEAT FUTURE(CBT) Jul23,126.72112326634043,,-0.0
1971-04-30,LIVE CATTLE FUTR  Aug23,170.77582103760105,,-0.0
1971-04-30,COCOA FUTURE      Jul23,49.198626216370926,,0.0
1971-05-03,SOYBEAN FUTURE    Jul23,"Dates
1971-04-30    114.07116
Name: SOYBEAN FUTURE    Jul23, dtype: float64",113.92812444126552,-2815.837371650339
1971-05-03,CORN FUTURE       Jul23,"Dates
1971-04-30    121.212865
Name: CORN FUTURE       Jul23, dtype: float64",121.52687486200696,-0.0
1971-05-03,COTTON NO.2 FUTR  Jul23,"Dates
1971-04-30    70.222476
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",69.74981664086046,0.0
1971-05-03,SUGAR #11 (WORLD) Jul23,"Dates
1971-04-30    125.387399
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",123.71194839927604,-0.0
1971-05-03,WHEAT FUTURE(CBT) Jul23,"Dates
1971-04-30    126.721123
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",126.02699956452331,-0.0
1971-05-03,LIVE CATTLE FUTR  Aug23,"Dates
1971-04-30    170.775821
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",172.7590036490559,-0.0
1971-05-03,COCOA FUTURE      Jul23,"Dates
1971-04-30    49.198626
Name: COCOA FUTURE      Jul23, dtype: float64",48.28277046365198,0.0
1971-05-03,SOYBEAN FUTURE    Jul23,113.92812444126552,,-2818.250161942586
1971-05-03,CORN FUTURE       Jul23,121.52687486200696,,-0.0
1971-05-03,COTTON NO.2 FUTR  Jul23,69.74981664086046,,0.0
1971-05-03,SUGAR #11 (WORLD) Jul23,123.71194839927604,,-0.0
1971-05-03,WHEAT FUTURE(CBT) Jul23,126.02699956452331,,-0.0
1971-05-03,LIVE CATTLE FUTR  Aug23,172.7590036490559,,-0.0
1971-05-03,COCOA FUTURE      Jul23,48.28277046365198,,0.0
1971-05-04,SOYBEAN FUTURE    Jul23,"Dates
1971-05-03    113.928124
Name: SOYBEAN FUTURE    Jul23, dtype: float64",114.12479885571214,-2818.250161942586
1971-05-04,CORN FUTURE       Jul23,"Dates
1971-05-03    121.526875
Name: CORN FUTURE       Jul23, dtype: float64",120.0426857689569,-0.0
1971-05-04,COTTON NO.2 FUTR  Jul23,"Dates
1971-05-03    69.749817
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",70.27137152636286,0.0
1971-05-04,SUGAR #11 (WORLD) Jul23,"Dates
1971-05-03    123.711948
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",120.91953118854687,-0.0
1971-05-04,WHEAT FUTURE(CBT) Jul23,"Dates
1971-05-03    126.027
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",126.32259596985989,-0.0
1971-05-04,LIVE CATTLE FUTR  Aug23,"Dates
1971-05-03    172.759004
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",173.15564017134687,-0.0
1971-05-04,COCOA FUTURE      Jul23,"Dates
1971-05-03    48.28277
Name: COCOA FUTURE      Jul23, dtype: float64",47.5672581568403,0.0
1971-05-04,SOYBEAN FUTURE    Jul23,114.12479885571214,,-2818.1935329586613
1971-05-04,CORN FUTURE       Jul23,120.0426857689569,,-0.0
1971-05-04,COTTON NO.2 FUTR  Jul23,70.27137152636286,,0.0
1971-05-04,SUGAR #11 (WORLD) Jul23,120.91953118854687,,-0.0
1971-05-04,WHEAT FUTURE(CBT) Jul23,126.32259596985989,,-0.0
1971-05-04,LIVE CATTLE FUTR  Aug23,173.15564017134687,,-0.0
1971-05-04,COCOA FUTURE      Jul23,47.5672581568403,,0.0
1971-06-22,SOYBEAN FUTURE    Jul23,"Dates
1971-05-04    114.124799
Name: SOYBEAN FUTURE    Jul23, dtype: float64",127.53441802252775,-2818.1935329586613
1971-06-22,CORN FUTURE       Jul23,"Dates
1971-05-04    120.042686
Name: CORN FUTURE       Jul23, dtype: float64",131.5874690282852,-0.0
1971-06-22,COTTON NO.2 FUTR  Jul23,"Dates
1971-05-04    70.271372
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.89992665634406,0.0
1971-06-22,SUGAR #11 (WORLD) Jul23,"Dates
1971-05-04    120.919531
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",119.52332258318222,-0.0
1971-06-22,WHEAT FUTURE(CBT) Jul23,"Dates
1971-05-04    126.322596
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",147.16610142651672,-0.0
1971-06-22,LIVE CATTLE FUTR  Aug23,"Dates
1971-05-04    173.15564
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",169.96139404516362,-0.0
